startingContents,"(1, 1, 1)"
increaseBy,"((3, 3), (1, 1), (1, 1))"
Iterations,100000

probPopping,Threshold,ShareOptimal,ShareOptimal2,Time,NoResolution
0.0,135,0.95646,0.02163,6.80171545883313,0
0.05,135,0.89233,0.05354,7.731993663533864,0
0.1,135,0.82751,0.08503,9.20944880013262,84
0.15,135,0.76676,0.09077,12.282961381845062,5006
0.2,135,0.70651,0.00971,19.61139430983438,27364
0.0,140,0.95683,0.02089,6.849899665072714,0
0.05,140,0.89272,0.05349,7.773284991536835,0
0.1,140,0.83027,0.08451,9.242052398167388,102
0.15,140,0.7658,0.09066,12.408470748575816,5220
0.2,140,0.70594,0.00887,19.74278665795717,27660
0.0,145,0.95827,0.02095,6.876936426145288,0
0.05,145,0.89521,0.0532,7.802874917422013,1
0.1,145,0.82945,0.0853,9.308858149408472,106
0.15,145,0.76387,0.09144,12.5661364497769,5522
0.2,145,0.70553,0.00829,19.83548790876452,27819
0.0,150,0.95927,0.02072,6.911315520010334,0
0.05,150,0.89559,0.05139,7.853223684212069,0
0.1,150,0.82854,0.08429,9.395563941262042,122
0.15,150,0.76571,0.0893,12.62004304139896,5683
0.2,150,0.70361,0.00679,20.080149776515213,28259
0.0,155,0.96016,0.02054,6.954898932822968,0
0.05,155,0.89591,0.0524,7.888385257936137,1
0.1,155,0.82975,0.08484,9.440113961354283,126
0.15,155,0.76633,0.08852,12.68166487874854,5809
0.2,155,0.70523,0.00616,20.070313020199556,28260
0.0,160,0.96108,0.01969,6.984318634451531,0
0.05,160,0.89584,0.05204,7.924831317338119,1
0.1,160,0.83153,0.08288,9.456724341147694,133
0.15,160,0.76331,0.08686,12.871654275214405,6219
0.2,160,0.70592,0.00573,20.101338942114893,28260
0.0,165,0.96188,0.0189,7.014553395851281,0
0.05,165,0.89776,0.0516,7.969529544644751,1
0.1,165,0.83039,0.08347,9.534232203362654,142
0.15,165,0.76586,0.08598,12.923859048012629,6515
0.2,165,0.70669,0.00449,20.17061672500641,28416
0.0,170,0.96251,0.01887,7.056105765964211,0
0.05,170,0.89668,0.05141,8.014272403507544,2
0.1,170,0.82815,0.08578,9.62592289859918,158
0.15,170,0.76628,0.08365,12.991505502030968,6613
0.2,170,0.70412,0.00424,20.37918348075362,28733
0.0,175,0.96347,0.01812,7.072166150324017,0
0.05,175,0.89704,0.0518,8.063755121826295,0
0.1,175,0.82851,0.08522,9.655783072842274,148
0.15,175,0.7659,0.08294,13.071133564541373,6790
0.2,175,0.70581,0.0035,20.348481773387515,28677
0.0,180,0.96406,0.01781,7.114686880974713,0
0.05,180,0.8962,0.0515,8.093692685482123,1
0.1,180,0.83275,0.08221,9.65075374224904,168
0.15,180,0.76397,0.08177,13.238719736994112,7195
0.2,180,0.70585,0.00337,20.41034574443738,28773
0.0,185,0.9658,0.01681,7.138512009778617,0
0.05,185,0.89797,0.05145,8.121367696348296,0
0.1,185,0.83014,0.08342,9.731108127913867,150
0.15,185,0.76559,0.0801,13.2846572742865,7383
0.2,185,0.70727,0.00286,20.392675651980557,28695
0.0,190,0.96479,0.01738,7.1714532517797895,0
0.05,190,0.89668,0.05185,8.161622297102147,0
0.1,190,0.82748,0.08455,9.804956722634302,152
0.15,190,0.76377,0.07951,13.374091474341325,7578
0.2,190,0.707,0.00259,20.450318924902685,28794
0.0,195,0.96541,0.01734,7.20451695511166,0
0.05,195,0.89781,0.05075,8.184796828584693,1
0.1,195,0.82872,0.08494,9.838319348446552,168
0.15,195,0.76375,0.0784,13.50054072253752,7914
0.2,195,0.70765,0.0022,20.474970731408916,28791
0.0,200,0.96646,0.01661,7.236188946946892,0
0.05,200,0.90053,0.04978,8.20402257721814,0
0.1,200,0.83039,0.08403,9.848165379716765,156
0.15,200,0.7642,0.07627,13.57937436845245,8172
0.2,200,0.70924,0.00192,20.415567149431613,28681
0.0,205,0.96684,0.01668,7.241490603589062,0
0.05,205,0.89729,0.05032,8.269444372248667,1
0.1,205,0.832,0.0834,9.882936196122408,162
0.15,205,0.76619,0.07516,13.601969916483819,8312
0.2,205,0.70347,0.00182,20.810213656887534,29305
0.0,210,0.96691,0.01634,7.276304130681377,0
0.05,210,0.89688,0.05075,8.297015998891649,1
0.1,210,0.8315,0.08362,9.933400914421354,180
0.15,210,0.76549,0.07449,13.707390209260149,8531
0.2,210,0.70596,0.00159,20.69591411045282,29098
0.0,215,0.96728,0.01652,7.308324537521221,0
0.05,215,0.89712,0.05153,8.340648467841541,0
0.1,215,0.83027,0.08339,9.988647646145113,201
0.15,215,0.7666,0.07243,13.74607826569035,8766
0.2,215,0.70815,0.00102,20.62840895816902,28954
0.0,220,0.96872,0.0154,7.323637820908322,0
0.05,220,0.89816,0.05066,8.367442824782389,1
0.1,220,0.82826,0.08401,10.068141621137995,208
0.15,220,0.76188,0.0734,13.964336712215095,9215
0.2,220,0.70603,0.00113,20.773500359181096,29170
0.0,225,0.96777,0.0161,7.361390639340085,0
0.05,225,0.89898,0.05035,8.388416102377915,0
0.1,225,0.8293,0.08382,10.086669715662868,218
0.15,225,0.76566,0.0705,13.949105968644405,9256
0.2,225,0.70318,0.00091,20.990612090373656,29484
0.0,230,0.96871,0.0158,7.3739712288579105,0
0.05,230,0.89856,0.05054,8.42347303264311,1
0.1,230,0.83035,0.08424,10.098970237443947,227
0.15,230,0.7659,0.06891,14.029054394480928,9519
0.2,230,0.70678,0.00089,20.82069766948093,29156
0.0,235,0.97008,0.01513,7.387146467214224,0
0.05,235,0.90041,0.04966,8.436114672649584,3
0.1,235,0.82969,0.08388,10.134542756952563,217
0.15,235,0.76418,0.06816,14.174279272824842,9957
0.2,235,0.70708,0.00073,20.813986051124555,29150
0.0,240,0.96979,0.0145,7.425961750798184,0
0.05,240,0.89931,0.05021,8.465665853733222,1
0.1,240,0.83062,0.0846,10.17940452008531,259
0.15,240,0.76477,0.06747,14.195219799515735,9983
0.2,240,0.70687,0.00076,20.868815593864593,29174
0.0,245,0.97011,0.01455,7.449642656229055,0
0.05,245,0.89991,0.05002,8.502252108014876,0
0.1,245,0.83123,0.08309,10.204141980230329,261
0.15,245,0.76628,0.06621,14.23747482765149,10227
0.2,245,0.70588,0.00066,20.96197206840382,29293
0.0,250,0.97114,0.01438,7.463398712238496,0
0.05,250,0.89993,0.05012,8.536695832352322,2
0.1,250,0.83101,0.08352,10.23026158219343,248
0.15,250,0.7666,0.06387,14.30437530033287,10509
0.2,250,0.70484,0.00066,21.057025254223053,29395
0.0,255,0.97174,0.01407,7.496451398513822,0
0.05,255,0.89985,0.04913,8.551083786690347,1
0.1,255,0.82745,0.08424,10.328276600227095,245
0.15,255,0.76638,0.06211,14.401422825490462,10714
0.2,255,0.70445,0.00044,21.115107382394907,29476
0.0,260,0.97137,0.01422,7.506296957905544,0
0.05,260,0.89691,0.05168,8.609897943918618,0
0.1,260,0.82958,0.08365,10.31218363992163,261
0.15,260,0.76425,0.06312,14.500318218281912,10947
0.2,260,0.70477,0.00048,21.120084531284203,29442
0.0,265,0.97059,0.01428,7.530403919408008,0
0.05,265,0.89891,0.05046,8.61546693886255,0
0.1,265,0.82946,0.08442,10.362151299972734,256
0.15,265,0.76403,0.06145,14.608426863226976,11290
0.2,265,0.70587,0.00034,21.089841441567533,29337
0.0,270,0.97256,0.01368,7.5446762517982195,0
0.05,270,0.90132,0.04896,8.612820180864084,0
0.1,270,0.82975,0.08421,10.380627880368278,269
0.15,270,0.76454,0.05987,14.660454143402706,11491
0.2,270,0.70653,0.0002,21.065809030911073,29297
0.0,275,0.97304,0.0135,7.5684814619948035,0
0.05,275,0.89997,0.05004,8.65150360125398,0
0.1,275,0.82979,0.08206,10.427539360137247,307
0.15,275,0.76681,0.05832,14.653028553902391,11583
0.2,275,0.70586,0.00026,21.14561651917658,29357
0.0,280,0.97358,0.01332,7.589367703216543,0
0.05,280,0.90023,0.05063,8.675687241595854,2
0.1,280,0.83024,0.08295,10.448581050405737,317
0.15,280,0.76491,0.05615,14.823107165248395,12130
0.2,280,0.70638,0.00022,21.12082828362904,29319
0.0,285,0.97256,0.01414,7.6138818087351074,0
0.05,285,0.89928,0.05061,8.707606229522812,2
0.1,285,0.82915,0.08417,10.50640724243875,330
0.15,285,0.7682,0.05654,14.709139661910884,11807
0.2,285,0.70659,0.00018,21.145688684375635,29295
0.0,290,0.97265,0.01378,7.628849502702163,0
0.05,290,0.89955,0.05003,8.738734067376253,0
0.1,290,0.83014,0.08437,10.494641875335033,283
0.15,290,0.76373,0.05625,14.954654732353,12381
0.2,290,0.70699,0.00017,21.148144389619773,29272
0.0,295,0.97475,0.01289,7.630410477669032,0
0.05,295,0.89998,0.04967,8.748990838104696,1
0.1,295,0.83035,0.08391,10.533163873612759,307
0.15,295,0.76525,0.05488,14.976024239647197,12515
0.2,295,0.7068,0.00016,21.17824442367101,29291
0.0,300,0.97333,0.01338,7.654858808365617,0
0.05,300,0.9005,0.04994,8.756789111716671,2
0.1,300,0.83053,0.08193,10.574013977542311,378
0.15,300,0.76352,0.05343,15.12633768482649,12951
0.2,300,0.70692,0.00011,21.188316802932675,29281
